depth_m,age_gasBP,CH4
137.47016,1383.9223,646.14092
137.47082,1383.9471,647.02043
137.47148,1383.9719,648.21133
137.47214,1383.9967,649.70213
137.47279,1384.0215,651.08474
137.47345,1384.0463,650.61092
137.47411,1384.0711,649.71396
137.47477,1384.0959,651.59224
137.47543,1384.1207,649.72625
137.47608,1384.1455,649.66197
137.47674,1384.1703,648.37966
137.4774,1384.1951,651.27781
137.47806,1384.2199,650.55119
137.47871,1384.2447,650.26457
137.47937,1384.2695,652.33823
137.48003,1384.2943,650.67264
137.48069,1384.3191,650.47648
137.48134,1384.3439,649.53371
137.482,1384.3687,647.77051
137.48266,1384.3935,645.4279
137.48332,1384.4183,645.78021
137.48398,1384.4431,644.34242
137.48463,1384.4679,644.16119
137.48529,1384.4927,642.71494
137.48595,1384.5175,642.21328
137.48661,1384.5423,638.60178
137.48726,1384.5671,639.82111
137.48792,1384.5919,640.19957
137.48924,1384.6415,638.45702
137.49055,1384.6911,641.3849
137.49121,1384.7159,639.07085
137.49187,1384.7407,639.07925
137.49253,1384.7655,640.52342
137.49318,1384.7903,642.40539
137.49516,1384.8647,643.2396
137.49581,1384.8895,640.24167
137.49647,1384.9143,640.04977
137.49713,1384.9391,640.84649
137.49779,1384.9639,638.66734
137.49844,1384.9887,640.74876
137.4991,1385.0135,640.79472
137.49976,1385.0383,640.96817
137.50108,1385.0879,640.3575
137.50173,1385.1127,639.23335
137.50305,1385.1623,642.46695
137.50371,1385.1871,639.84855
137.50436,1385.2119,642.25555
137.50502,1385.2367,642.10049
137.50568,1385.2615,640.40998
137.50634,1385.2863,641.9201
137.50699,1385.3111,642.18979
137.50765,1385.3359,641.57025
137.50831,1385.3607,643.50463
137.50897,1385.3855,641.38088
137.50963,1385.4103,642.34409
137.51028,1385.4351,643.09505
137.51094,1385.4599,643.10163
137.5116,1385.4847,641.11831
137.51226,1385.5095,642.74943
137.51291,1385.5343,642.83194
137.51357,1385.5591,640.59628
137.51423,1385.5839,639.80688
137.5162,1385.6583,638.34887
137.52344,1385.931,640.42285
137.52607,1386.0302,641.45267
137.52673,1386.055,642.32972
137.52738,1386.0798,639.01853
137.52804,1386.1046,639.67413
137.5287,1386.1294,642.87931
137.52936,1386.1542,642.3631
137.53001,1386.179,643.16414
137.53067,1386.2038,646.95502
137.53133,1386.2286,645.72624
137.53199,1386.2534,643.14526
137.53264,1386.2782,648.5241
137.5333,1386.303,649.1689
137.53396,1386.3278,646.36602
137.53462,1386.3526,647.93638
137.53528,1386.3774,646.3508
137.53593,1386.4022,646.5526
137.53659,1386.427,648.94418
137.53725,1386.4518,647.13077
137.53791,1386.4766,645.3433
137.53856,1386.5014,648.34617
137.53922,1386.5262,647.85036
137.53988,1386.551,646.26294
137.54054,1386.5758,649.75472
137.54119,1386.6006,648.27706
137.54185,1386.6254,648.31818
137.54251,1386.6502,646.13546
137.54317,1386.675,646.43234
137.54383,1386.6998,648.51844
137.54448,1386.7246,646.8154
137.54514,1386.7494,646.33539
137.5458,1386.7742,648.16589
137.54646,1386.799,648.54908
137.54711,1386.8238,646.5922
137.54777,1386.8486,645.34776
137.54843,1386.8734,646.01004
137.54909,1386.8982,641.34236
137.54974,1386.923,647.07279
137.5504,1386.9478,645.84697
137.55106,1386.9726,645.32051
137.55172,1386.9974,644.74676
137.55238,1387.0222,643.73996
137.55303,1387.047,645.51512
137.55369,1387.0718,646.1322
137.55435,1387.0966,645.72073
137.55501,1387.1214,645.40689
137.55566,1387.1462,647.07592
137.55632,1387.171,646.59819
137.55698,1387.1958,647.97496
137.55764,1387.2206,648.0012
137.55829,1387.2454,647.93242
137.55895,1387.2702,649.81524
137.55961,1387.295,648.34797
137.56027,1387.3198,649.5476
137.56093,1387.3446,648.29757
137.56158,1387.3694,649.35102
137.56224,1387.3942,648.59293
137.5629,1387.419,649.89789
137.56356,1387.4438,649.89268
137.56421,1387.4686,649.02796
137.56487,1387.4934,649.17542
137.56553,1387.5182,648.95531
137.56619,1387.543,646.86483
137.56684,1387.5678,648.57906
137.5675,1387.5926,650.37829
137.56816,1387.6174,651.43156
137.56882,1387.6422,646.69169
137.56948,1387.667,651.55273
137.57013,1387.6918,651.12811
137.57079,1387.7166,651.5872
137.57145,1387.7414,651.24512
137.57211,1387.7662,649.32267
137.57276,1387.791,649.71725
137.57342,1387.8158,649.90015
137.57408,1387.8406,649.09859
137.57474,1387.8654,647.51392
137.57539,1387.8902,646.28689
137.57605,1387.915,648.48004
137.57671,1387.9398,650.97781
137.57737,1387.9646,649.27333
137.57803,1387.9894,646.03679
137.57868,1388.0142,645.76473
137.57934,1388.039,646.49936
137.58,1388.0638,647.0148
137.58066,1388.0886,647.50877
137.58131,1388.1134,647.94043
137.58197,1388.1382,647.66529
137.58263,1388.163,648.52294
137.58329,1388.1878,652.21504
137.58394,1388.2126,647.7823
137.5846,1388.2374,650.02811
137.58526,1388.2622,650.23317
137.58592,1388.287,648.38849
137.58658,1388.3118,646.90701
137.58723,1388.3366,648.95391
137.58789,1388.3614,650.98271
137.58855,1388.3862,649.08591
137.58921,1388.411,651.40899
137.58986,1388.4358,647.87694
137.59052,1388.4606,650.50963
137.59118,1388.4854,656.00929
137.59184,1388.5102,652.83874
137.59249,1388.535,651.27505
137.59315,1388.5598,652.3589
137.59447,1388.6094,653.5959
137.59513,1388.6342,647.31455
137.59578,1388.659,647.65846
137.59644,1388.6838,647.11583
137.5971,1388.7086,646.97794
137.59776,1388.7334,648.22482
137.59841,1388.7582,647.39152
137.59907,1388.783,646.39843
137.59973,1388.8078,645.95814
137.60039,1388.8326,644.39156
137.60104,1388.8574,643.76454
137.6017,1388.8822,644.55253
137.60236,1388.907,648.68712
137.60302,1388.9318,648.533
137.60368,1388.9566,646.73524
137.60433,1388.9814,648.56233
137.60499,1389.0062,649.19582
137.60565,1389.031,650.46092
137.60631,1389.0558,649.82907
137.60696,1389.0806,646.43019
137.60762,1389.1053,647.64892
137.60828,1389.1301,652.95949
137.60894,1389.1549,648.79076
137.60959,1389.1797,652.21333
137.61025,1389.2045,648.2375
137.61091,1389.2293,649.12876
137.61157,1389.2541,649.76838
137.61223,1389.2789,653.79235
137.61288,1389.3037,650.29692
137.61354,1389.3285,646.4982
137.6142,1389.3533,646.6641
137.61486,1389.3781,645.86843
137.61551,1389.4029,646.51918
137.61617,1389.4277,646.80455
137.61683,1389.4525,644.23203
137.61749,1389.4773,646.06153
137.61814,1389.5021,646.57463
137.6188,1389.5269,647.84306
137.61946,1389.5517,648.24361
137.62012,1389.5765,646.9626
137.62077,1389.6013,648.6973
137.62143,1389.6261,644.38466
137.62209,1389.6509,646.83247
137.62275,1389.6757,648.77246
137.62341,1389.7005,649.81923
137.62406,1389.7253,648.73482
137.62472,1389.7501,643.95032
137.62538,1389.7749,646.48753
137.62604,1389.7997,645.47451
137.62669,1389.8245,645.6655
137.62735,1389.8493,645.70917
137.62801,1389.8741,648.37771
137.62867,1389.8989,650.07969
137.62932,1389.9237,649.88712
137.62998,1389.9485,649.18186
137.63064,1389.9733,647.50029
137.6313,1389.9981,647.44037
137.63196,1390.0229,649.76979
137.63261,1390.0477,649.47598
137.63327,1390.0725,649.03517
137.63393,1390.0973,651.74427
137.63459,1390.1221,649.53587
137.63524,1390.1469,650.63454
137.6359,1390.1717,651.19483
137.63656,1390.1965,652.39254
137.63722,1390.2213,650.42124
137.63787,1390.2461,649.49268
137.63853,1390.2709,649.71895
137.63919,1390.2957,648.2545
137.63985,1390.3205,646.88143
137.64051,1390.3453,647.7146
137.64116,1390.3701,649.09924
137.64182,1390.3949,647.85186
137.64248,1390.4197,655.55212
137.64314,1390.4445,649.45957
137.64379,1390.4693,645.19116
137.64445,1390.4941,643.46512
137.64511,1390.5189,645.7389
137.64577,1390.5437,643.44686
137.64642,1390.5685,641.86065
137.64708,1390.5933,641.17488
137.64774,1390.6181,640.97182
137.6484,1390.6429,643.4937
137.64906,1390.6677,646.53513
137.64971,1390.6925,648.80381
137.65037,1390.7173,646.45173
137.65103,1390.7421,648.13317
137.65169,1390.7669,646.16559
137.65234,1390.7917,648.10217
137.653,1390.8165,645.56886
137.65366,1390.8413,646.17079
137.65432,1390.8661,646.37721
137.65497,1390.8909,646.15495
137.65563,1390.9157,646.90889
137.65629,1390.9405,648.14478
137.65695,1390.9653,649.75869
137.65761,1390.9901,646.76232
137.65826,1391.0149,647.07407
137.65892,1391.0397,648.38322
137.65958,1391.0645,650.76168
137.66024,1391.0893,652.97024
137.66089,1391.1141,647.34005
137.66155,1391.1389,647.4495
137.66221,1391.1637,648.82555
137.66287,1391.1885,650.398
137.66352,1391.2133,650.18943
137.66418,1391.2381,649.16838
137.66484,1391.2629,649.11601
137.6655,1391.2877,649.02505
137.66616,1391.3125,648.49424
137.66681,1391.3373,644.26843
137.66747,1391.3621,646.76602
137.66813,1391.3869,646.67762
137.66879,1391.4117,646.08694
137.66944,1391.4365,645.45693
137.6701,1391.4613,645.04147
137.67076,1391.4861,646.53721
137.67142,1391.5109,647.19884
137.67207,1391.5357,645.14191
137.67273,1391.5605,643.29869
137.67339,1391.5853,645.56248
137.67405,1391.6101,645.62694
137.67471,1391.6349,644.1213
137.67536,1391.6597,639.05068
137.67602,1391.6845,644.81809
137.67668,1391.7093,645.41029
137.67734,1391.7341,644.75871
137.67799,1391.7589,642.82154
137.67865,1391.7837,645.75346
137.67931,1391.8085,645.44616
137.67997,1391.8333,643.56402
137.68062,1391.8581,643.56332
137.68128,1391.8829,644.6934
137.68194,1391.9077,647.89504
137.6826,1391.9325,646.02154
137.68326,1391.9573,642.77887
137.68391,1391.9821,643.59183
137.68457,1392.0069,646.73107
137.68523,1392.0317,646.06132
137.68589,1392.0565,644.73098
137.68654,1392.0813,649.17609
137.6872,1392.1061,648.80097
137.68786,1392.1309,650.0419
137.68852,1392.1557,651.70597
137.68917,1392.1805,651.40484
137.68983,1392.2053,651.58582
137.69049,1392.2301,651.38702
137.69115,1392.2549,650.82551
137.69181,1392.2797,653.62509
137.69246,1392.3044,649.25334
137.69312,1392.3292,652.45403
137.69378,1392.354,653.69581
137.69444,1392.3788,649.85651
137.69509,1392.4036,649.8377
137.69575,1392.4284,650.85904
137.69641,1392.4532,648.17952
137.69707,1392.478,645.74932
137.69772,1392.5028,647.69691
137.69838,1392.5276,647.12177
137.69904,1392.5524,647.85893
137.6997,1392.5772,647.10662
137.70036,1392.602,646.31859
137.70101,1392.6268,647.44786
137.70167,1392.6516,646.49653
137.70233,1392.6764,645.93363
137.70299,1392.7012,645.35483
137.70364,1392.726,645.41404
137.7043,1392.7508,645.97617
137.70496,1392.7756,645.77254
137.70562,1392.8004,646.0135
137.70627,1392.8252,644.21856
137.70693,1392.85,641.7232
137.70759,1392.8748,642.91648
137.70825,1392.8996,643.22677
137.70891,1392.9244,642.22393
137.70956,1392.9492,641.51485
137.71022,1392.974,642.37721
137.71088,1392.9988,640.72411
137.71154,1393.0236,640.57996
137.71219,1393.0484,639.01237
137.71285,1393.0732,639.06323
137.71351,1393.098,639.85083
137.71417,1393.1228,639.60402
137.71482,1393.1476,641.58147
137.71548,1393.1724,643.06563
137.71614,1393.1972,640.913
137.7168,1393.222,642.94339
137.71746,1393.2468,642.64489
137.71811,1393.2716,645.01002
137.71877,1393.2964,643.76286
137.71943,1393.3212,645.84447
137.72009,1393.346,645.57578
137.72074,1393.3708,646.10351
137.7214,1393.3956,646.37024
137.72206,1393.4204,645.92036
137.72272,1393.4452,647.55496
137.72337,1393.47,649.943
137.72403,1393.4948,648.89296
137.72469,1393.5196,648.36234
137.72535,1393.5444,649.46524
137.72601,1393.5692,651.05436
137.72666,1393.594,649.41291
137.72732,1393.6188,649.75302
137.72798,1393.6436,649.30314
137.72864,1393.6684,648.26931
137.72929,1393.6932,648.15396
137.72995,1393.718,648.30823
137.73061,1393.7428,647.30526
137.73127,1393.7676,647.82699
137.73192,1393.7924,649.89573
137.73258,1393.8172,650.78883
137.73324,1393.842,649.0002
137.7339,1393.8668,647.55277
137.73456,1393.8916,648.60133
137.73521,1393.9164,650.87131
137.73587,1393.9412,650.68541
137.73653,1393.966,650.33947
137.73719,1393.9908,649.92209
137.73784,1394.0156,649.02683
137.7385,1394.0404,648.27307
137.73916,1394.0652,647.87615
137.73982,1394.09,648.84496
137.74047,1394.1148,652.52623
137.74113,1394.1396,654.01172
137.74179,1394.1644,646.46769
137.74245,1394.1892,649.45759
137.74311,1394.214,646.58186
137.74376,1394.2388,648.80149
137.74442,1394.2636,645.97631
137.74508,1394.2884,648.55187
137.74574,1394.3132,649.68319
137.74639,1394.338,648.31068
137.74705,1394.3628,648.17186
137.74771,1394.3876,647.3489
137.74837,1394.4124,646.55341
137.74902,1394.4372,645.64298
137.74968,1394.462,646.25435
137.75034,1394.4868,646.11581
137.751,1394.5116,647.15165
137.75166,1394.5364,647.25208
137.75231,1394.5612,647.70587
137.75297,1394.586,647.84089
137.75363,1394.6108,648.54365
137.75429,1394.6356,655.38588
137.75494,1394.6604,651.61914
137.7556,1394.6852,649.49612
137.75626,1394.71,649.07647
137.75692,1394.7348,649.64508
137.75757,1394.7596,650.45089
137.75823,1394.7844,651.49776
137.75889,1394.8092,647.79381
137.75955,1394.834,649.42821
137.76021,1394.8588,647.16692
137.76086,1394.8836,645.74067
137.76152,1394.9084,646.67042
137.76218,1394.9332,646.20992
137.76284,1394.958,645.44158
137.76349,1394.9828,644.63796
137.76415,1395.0076,644.29687
137.76481,1395.0324,646.81933
137.76547,1395.0572,647.26087
137.76612,1395.082,644.93864
137.76678,1395.1068,644.25043
137.7681,1395.1564,646.53272
137.76876,1395.1812,649.23883
137.76941,1395.206,645.22701
137.77007,1395.2308,645.95398
137.77073,1395.2556,647.61662
137.77139,1395.2804,647.7396
137.77204,1395.3052,648.15118
137.7727,1395.33,648.7318
137.77336,1395.3548,648.55018
137.77402,1395.3796,647.50974
137.77467,1395.4044,643.56658
137.77533,1395.4292,643.6808
137.77599,1395.454,646.81362
137.77665,1395.4788,649.01237
137.77731,1395.5035,648.0111
137.77796,1395.5283,648.51134
137.77862,1395.5531,648.2996
137.77928,1395.5779,647.51404
137.77994,1395.6027,648.07611
137.78059,1395.6275,649.03775
137.78125,1395.6523,648.86104
137.78191,1395.6771,649.52053
137.78257,1395.7019,648.86177
137.78322,1395.7267,648.20301
137.78388,1395.7515,647.54425
137.85886,1398.5787,654.99391
137.85952,1398.6035,654.10227
137.86017,1398.6283,654.13464
137.86083,1398.6531,650.96356
137.86149,1398.6779,654.92123
137.86215,1398.7026,649.59461
137.8628,1398.7274,652.45507
137.86346,1398.7522,652.5546
137.86412,1398.777,652.14022
137.86478,1398.8018,651.46218
137.86544,1398.8266,646.33332
137.86609,1398.8514,656.75244
137.86675,1398.8762,647.00524
137.86741,1398.901,647.98249
137.86807,1398.9258,650.01708
137.86872,1398.9506,649.35319
137.86938,1398.9754,648.89317
137.87004,1399.0002,648.80029
137.8707,1399.025,649.86
137.87135,1399.0498,648.68606
137.87201,1399.0746,647.73896
137.87267,1399.0994,647.90745
137.87333,1399.1242,649.39891
137.87399,1399.149,645.79178
137.87464,1399.1738,648.17125
137.8753,1399.1986,651.16135
137.87596,1399.2234,650.06953
137.87662,1399.2482,650.1545
137.87727,1399.273,651.0957
137.87793,1399.2978,650.61457
137.87859,1399.3226,649.162
137.87925,1399.3474,651.93429
137.8799,1399.3722,649.82533
137.88056,1399.397,652.4462
137.88122,1399.4218,654.14589
137.88188,1399.4466,652.28752
137.88254,1399.4714,650.52048
137.88319,1399.4962,651.98448
137.88385,1399.521,655.43653
137.88451,1399.5458,652.82562
137.88517,1399.5706,652.23246
137.88582,1399.5954,654.24679
137.88648,1399.6202,652.65487
137.88714,1399.645,653.28372
137.8878,1399.6698,650.55399
137.88845,1399.6946,650.45475
137.88911,1399.7194,648.54569
137.88977,1399.7442,647.52957
137.89043,1399.769,649.16738
137.89109,1399.7938,649.19528
137.89174,1399.8186,648.71076
137.8924,1399.8434,648.80825
137.89306,1399.8682,646.57963
137.89372,1399.893,649.01796
137.89437,1399.9178,647.56778
137.89503,1399.9426,648.53751
137.89569,1399.9674,648.09945
137.89635,1399.9922,649.42487
137.897,1400.017,647.56964
137.89766,1400.0418,648.57648
137.89832,1400.0666,646.80381
137.89898,1400.0914,646.7156
137.89964,1400.1162,645.75589
137.90029,1400.141,647.19346
137.90095,1400.1658,648.03501
137.90161,1400.1906,647.78053
137.90227,1400.2154,647.35501
137.90292,1400.2402,646.63139
137.90358,1400.265,644.5405
137.90424,1400.2898,647.22169
137.9049,1400.3146,648.08848
137.90555,1400.3394,648.63284
137.90621,1400.3642,649.41752
137.90687,1400.389,648.39528
137.90753,1400.4138,648.56114
137.90819,1400.4386,648.35913
137.90884,1400.4634,649.26854
137.9095,1400.4882,649.09871
137.91016,1400.513,648.44109
137.91082,1400.5378,650.36339
137.91147,1400.5626,650.65856
137.91213,1400.5874,652.02785
137.91279,1400.6122,651.89552
137.91345,1400.637,650.25398
137.9141,1400.6618,651.46713
137.91476,1400.6866,650.87243
137.91542,1400.7114,650.75834
137.91608,1400.7362,649.39512
137.91674,1400.761,651.71645
137.91739,1400.7858,651.01637
137.91805,1400.8106,653.06011
137.91871,1400.8354,654.18297
137.91937,1400.8602,650.17604
137.92002,1400.885,651.82878
137.92068,1400.9098,652.82544
137.92134,1400.9346,651.69665
137.922,1400.9594,652.98648
137.92265,1400.9842,652.79316
137.92331,1401.009,652.64038
137.92397,1401.0338,653.91675
137.92463,1401.0586,654.12875
137.92529,1401.0834,649.93296
137.92594,1401.1082,652.85378
137.9266,1401.133,652.98227
137.92726,1401.1578,651.10141
137.92792,1401.1826,651.84604
137.92857,1401.2074,649.98667
137.92923,1401.2322,648.45577
137.92989,1401.257,648.76698
137.93055,1401.2818,650.15732
137.9312,1401.3066,648.36393
137.93186,1401.3314,644.3324
137.93252,1401.3562,648.21399
137.93318,1401.381,645.29389
137.93384,1401.4058,646.29584
137.93449,1401.4306,647.31661
137.93515,1401.4554,647.67516
137.93581,1401.4802,648.58945
137.93647,1401.505,647.69798
137.93712,1401.5298,649.50059
137.93778,1401.5546,646.95155
137.93844,1401.5794,649.01563
137.9391,1401.6042,646.40807
137.93975,1401.629,646.92141
137.94041,1401.6538,648.13695
137.94107,1401.6786,646.92421
137.94173,1401.7034,645.24765
137.94239,1401.7282,644.47532
137.94304,1401.753,649.36451
137.9437,1401.7778,647.69748
137.94436,1401.8026,645.46624
137.94502,1401.8274,643.30792
137.94567,1401.8522,643.71433
137.94633,1401.877,640.82098
137.94699,1401.9017,639.30579
137.94765,1401.9265,643.58124
137.9483,1401.9513,640.78878
137.94896,1401.9761,642.88176
137.94962,1402.0009,641.33505
137.95028,1402.0257,645.1121
137.95094,1402.0505,644.51645
137.95159,1402.0753,644.33093
137.95225,1402.1001,646.30551
137.95291,1402.1249,647.49783
137.95357,1402.1497,648.0661
137.95422,1402.1745,648.14514
137.95488,1402.1993,648.00428
137.95554,1402.2241,646.21926
137.9562,1402.2489,650.41342
137.95685,1402.2737,649.72981
137.95751,1402.2985,647.43158
137.95817,1402.3233,647.00623
137.95883,1402.3481,648.41397
137.95949,1402.3729,650.67401
137.96014,1402.3977,649.79189
137.9608,1402.4225,649.52739
137.96146,1402.4473,649.65174
137.96212,1402.4721,648.01043
137.96277,1402.4969,650.99938
137.96343,1402.5217,650.25805
137.96409,1402.5465,650.51588
137.96475,1402.5713,649.9387
137.9654,1402.5961,647.4913
137.96606,1402.6209,651.8453
137.96672,1402.6457,647.84873
137.96738,1402.6705,648.83706
137.96804,1402.6953,651.09027
137.96869,1402.7201,650.81748
137.96935,1402.7449,652.94608
137.97001,1402.7697,652.42034
137.97067,1402.7945,650.62135
137.97132,1402.8193,650.826
137.97198,1402.8441,651.17556
137.97264,1402.8689,651.99892
137.9733,1402.8937,652.82497
137.97395,1402.9185,653.13369
137.97461,1402.9433,654.79018
137.97527,1402.9681,653.84241
137.97593,1402.9929,652.24796
137.97659,1403.0177,652.07327
137.97724,1403.0425,653.90664
137.9779,1403.0673,649.14777
137.97856,1403.0921,650.49333
